date,time,text,cleaning,case_folding,normalisasi,token,stopword_removal,steming_data,is_unique_stem,Sentiment,Score
2025-06-16,14:49:15,@zhaoroosy LOOHHH hilang diambil meyon ya?!? Nanti kita bonk bonk yaa meyon nya IYAAA cakil gajiannya mandet belum cair ini mbak acleyy! Huftt mana jarang jarang lagi stage nya. Siapa setuju cakil #kaburajadulu ke Jepang dan jualan takoyaki?,LOOHHH hilang diambil meyon ya Nanti kita bonk bonk yaa meyon nya IYAAA cakil gajiannya mandet belum cair ini mbak acleyy Huftt mana jarang jarang lagi stage nya Siapa setuju cakil  ke Jepang dan jualan takoyaki,loohhh hilang diambil meyon ya nanti kita bonk bonk yaa meyon nya iyaaa cakil gajiannya mandet belum cair ini mbak acleyy huftt mana jarang jarang lagi stage nya siapa setuju cakil  ke jepang dan jualan takoyaki,loh hilang diambil meyon ya nanti kita bonk bonk ya meyon ya iya cakil gajiannya mandet belum cair ini mbak acleyy huftt mana jarang jarang lagi stage ya siapa setuju cakil ke jepang dan jualan takoyaki,"['loh', 'hilang', 'diambil', 'meyon', 'ya', 'nanti', 'kita', 'bonk', 'bonk', 'ya', 'meyon', 'ya', 'iya', 'cakil', 'gajiannya', 'mandet', 'belum', 'cair', 'ini', 'mbak', 'acleyy', 'huftt', 'mana', 'jarang', 'jarang', 'lagi', 'stage', 'ya', 'siapa', 'setuju', 'cakil', 'ke', 'jepang', 'dan', 'jualan', 'takoyaki']","['loh', 'hilang', 'diambil', 'meyon', 'ya', 'bonk', 'bonk', 'ya', 'meyon', 'ya', 'iya', 'cakil', 'gajiannya', 'mandet', 'cair', 'mbak', 'acleyy', 'huftt', 'jarang', 'jarang', 'stage', 'ya', 'setuju', 'cakil', 'jepang', 'jualan', 'takoyaki']",loh hilang ambil meyon ya bonk bonk ya meyon ya iya cakil gaji mandet cair mbak acleyy huftt jarang jarang stage ya tuju cakil jepang jual takoyaki,True,Positif,1
2025-06-16,14:27:54,@Gkddess Beneran #KaburAjaDulu sampai sekarang engga dateng dateng buat minta maaf eh ,Beneran  sampai sekarang engga dateng dateng buat minta maaf eh,beneran  sampai sekarang engga dateng dateng buat minta maaf eh,benaran sampai sekarang tidak datang datang buat meminta maaf eh,"['benaran', 'sampai', 'sekarang', 'tidak', 'datang', 'datang', 'buat', 'meminta', 'maaf', 'eh']","['benaran', 'maaf', 'eh']",benar maaf eh,True,Negatif,0
2025-06-16,09:50:21,I'm on my way #kaburajadulu... masih kudu lulus ujian dulu tapi huhuhu,Im on my way  masih kudu lulus ujian dulu tapi huhuhu,im on my way  masih kudu lulus ujian dulu tapi huhuhu,im on my way masih kudu lulus ujian dulu tapi huhuhu,"['im', 'on', 'my', 'way', 'masih', 'kudu', 'lulus', 'ujian', 'dulu', 'tapi', 'huhuhu']","['im', 'on', 'my', 'way', 'kudu', 'lulus', 'ujian', 'huhuhu']",im on my way kudu lulus uji huhuhu,True,Positif,1
2025-06-16,09:05:00,Apakah Aceh nanti akan menjadi tujuan untuk #KaburAjaDulu?,Apakah Aceh nanti akan menjadi tujuan untuk ,apakah aceh nanti akan menjadi tujuan untuk ,apakah aceh nanti akan menjadi tujuan untuk,"['apakah', 'aceh', 'nanti', 'akan', 'menjadi', 'tujuan', 'untuk']","['aceh', 'tujuan']",aceh tuju,True,Negatif,0
2025-06-16,08:54:26,wong Jawa adoh teko Tanah Jawa. teko rene seneng e ora umum jane aku nek ono duit #kaburajadulu nang Suriname. mumpung sisan bar diusir karuan ngoahahahahaha,wong Jawa adoh teko Tanah Jawa teko rene seneng e ora umum jane aku nek ono duit  nang Suriname mumpung sisan bar diusir karuan ngoahahahahaha,wong jawa adoh teko tanah jawa teko rene seneng e ora umum jane aku nek ono duit  nang suriname mumpung sisan bar diusir karuan ngoahahahahaha,wong jawa adoh teko tanah jawa teko rene senang e ora umum jane aku nek sono duit nang suriname mumpung sisan bar diusir karuan ngoahahahahaha,"['wong', 'jawa', 'adoh', 'teko', 'tanah', 'jawa', 'teko', 'rene', 'senang', 'e', 'ora', 'umum', 'jane', 'aku', 'nek', 'sono', 'duit', 'nang', 'suriname', 'mumpung', 'sisan', 'bar', 'diusir', 'karuan', 'ngoahahahahaha']","['jawa', 'adoh', 'teko', 'tanah', 'jawa', 'teko', 'rene', 'senang', 'e', 'ora', 'jane', 'nek', 'sono', 'duit', 'nang', 'suriname', 'mumpung', 'sisan', 'bar', 'diusir', 'karuan', 'ngoahahahahaha']",jawa adoh teko tanah jawa teko rene senang e ora jane nek sono duit nang suriname mumpung sis bar usir karuan ngoahahahahaha,True,Negatif,0
2025-06-16,08:41:19,@JEONGHANY0ON kirain kaburajadulu bang,kirain kaburajadulu bang,kirain kaburajadulu bang,mengira kaburajadulu abang,"['mengira', 'kaburajadulu', 'abang']","['kaburajadulu', 'abang']",kaburajadulu abang,True,Negatif,0
2025-06-16,08:40:20,gatau harus senang atau sedih per agustus dipindahin ke cabang malay tapi kerjanya ttp di indo pdhl pngn pake tagar #KaburAjaDulu hiks,gatau harus senang atau sedih per agustus dipindahin ke cabang malay tapi kerjanya ttp di indo pdhl pngn pake tagar  hiks,gatau harus senang atau sedih per agustus dipindahin ke cabang malay tapi kerjanya ttp di indo pdhl pngn pake tagar  hiks,tidak tau harus senang atau sedih per agustus dipindahin ke cabang malay tapi kerjanya tetap di indonesia padahal pengin pakai tagar hiks,"['tidak', 'tau', 'harus', 'senang', 'atau', 'sedih', 'per', 'agustus', 'dipindahin', 'ke', 'cabang', 'malay', 'tapi', 'kerjanya', 'tetap', 'di', 'indonesia', 'padahal', 'pengin', 'pakai', 'tagar', 'hiks']","['tau', 'senang', 'sedih', 'agustus', 'dipindahin', 'cabang', 'malay', 'kerjanya', 'indonesia', 'pengin', 'pakai', 'tagar', 'hiks']",tau senang sedih agustus dipindahin cabang malay kerja indonesia pengin pakai tagar hiks,True,Negatif,0
2025-06-16,08:18:17,Ramai Bahas Tagar #KaburAjaDulu Respon Kecewa Kondisi Ekonomi Indonesia https://t.co/xiyzOEw00u,Ramai Bahas Tagar  Respon Kecewa Kondisi Ekonomi Indonesia,ramai bahas tagar  respon kecewa kondisi ekonomi indonesia,ramai bahas tagar respon kecewa kondisi ekonomi indonesia,"['ramai', 'bahas', 'tagar', 'respon', 'kecewa', 'kondisi', 'ekonomi', 'indonesia']","['ramai', 'bahas', 'tagar', 'respon', 'kecewa', 'kondisi', 'ekonomi', 'indonesia']",ramai bahas tagar respon kecewa kondisi ekonomi indonesia,True,Positif,1
2025-06-16,07:33:02,Bingung belajar IELTS dari mana? Pengen ukur kesiapan kamu? Langsung aja ikut IELTS MOCK TEST GRATIS TIS TIS! Dapat Skor &amp; Feedback Simulasi Tes Asli Menangin kelas intensif ️ 16 Juni 2025 Online ️ https://t.co/b0rRo9ROkX #langtwt #kaburajadulu #studytwt https://t.co/cTORZCrp6J,Bingung belajar IELTS dari mana Pengen ukur kesiapan kamu Langsung aja ikut IELTS MOCK TEST GRATIS TIS TIS Dapat Skor amp Feedback Simulasi Tes Asli Menangin kelas intensif   Juni  Online ,bingung belajar ielts dari mana pengen ukur kesiapan kamu langsung aja ikut ielts mock test gratis tis tis dapat skor amp feedback simulasi tes asli menangin kelas intensif   juni  online ,bingung belajar ielts dari mana pengin ukur kesiapan kamu langsung saja ikut ielts mock test gratis tis tis dapat skor amp feedback simulasi tes asli menangin kelas intensif juni online,"['bingung', 'belajar', 'ielts', 'dari', 'mana', 'pengin', 'ukur', 'kesiapan', 'kamu', 'langsung', 'saja', 'ikut', 'ielts', 'mock', 'test', 'gratis', 'tis', 'tis', 'dapat', 'skor', 'amp', 'feedback', 'simulasi', 'tes', 'asli', 'menangin', 'kelas', 'intensif', 'juni', 'online']","['bingung', 'belajar', 'ielts', 'pengin', 'ukur', 'kesiapan', 'langsung', 'ielts', 'mock', 'test', 'gratis', 'tis', 'tis', 'skor', 'amp', 'feedback', 'simulasi', 'tes', 'asli', 'menangin', 'kelas', 'intensif', 'juni', 'online']",bingung ajar ielts pengin ukur kesiap langsung ielts mock test gratis tis tis skor amp feedback simulasi tes asli menangin kelas intensif juni online,True,Positif,1
2025-06-16,06:26:23,@thehatredonee @babufess Lebih ringkas nya kalau chiori orang indo berhasil dengan #kaburajadulu,Lebih ringkas nya kalau chiori orang indo berhasil dengan,lebih ringkas nya kalau chiori orang indo berhasil dengan,lebih ringkas ya kalau chiori orang indonesia berhasil dengan,"['lebih', 'ringkas', 'ya', 'kalau', 'chiori', 'orang', 'indonesia', 'berhasil', 'dengan']","['ringkas', 'ya', 'chiori', 'orang', 'indonesia', 'berhasil']",ringkas ya chiori orang indonesia hasil,True,Positif,1
2025-06-16,06:14:17,@fleureever Take your time bu dokterku. Semoga diberikan kemudahan dan kelancaran studinya. Semoga selama di canada dilancarkan segalanya. meskipun ada fase beratnya tapi insya Allah ujungnya manis. Aamiinn Senangnya bisa #kaburajadulu ,Take your time bu dokterku Semoga diberikan kemudahan dan kelancaran studinya Semoga selama di canada dilancarkan segalanya meskipun ada fase beratnya tapi insya Allah ujungnya manis Aamiinn Senangnya bisa,take your time bu dokterku semoga diberikan kemudahan dan kelancaran studinya semoga selama di canada dilancarkan segalanya meskipun ada fase beratnya tapi insya allah ujungnya manis aamiinn senangnya bisa,take your time bu dokterku semoga diberikan kemudahan dan kelancaran studinya semoga selama di canada dilancarkan segalanya meskipun ada fase beratnya tapi insya allah ujungnya manis aamiinn senangnya bisa,"['take', 'your', 'time', 'bu', 'dokterku', 'semoga', 'diberikan', 'kemudahan', 'dan', 'kelancaran', 'studinya', 'semoga', 'selama', 'di', 'canada', 'dilancarkan', 'segalanya', 'meskipun', 'ada', 'fase', 'beratnya', 'tapi', 'insya', 'allah', 'ujungnya', 'manis', 'aamiinn', 'senangnya', 'bisa']","['take', 'your', 'time', 'bu', 'dokterku', 'semoga', 'kemudahan', 'kelancaran', 'studinya', 'semoga', 'canada', 'dilancarkan', 'fase', 'beratnya', 'insya', 'allah', 'ujungnya', 'manis', 'aamiinn', 'senangnya']",take your time bu dokter moga mudah lancar studi moga canada lancar fase berat insya allah ujung manis aamiinn senang,True,Positif,1
2025-06-16,04:57:27,Walah kampungku juga gini makanya kmrn waktu masih ng stress gila di rumah. Padahal ortu aku santai2 ajaa ga ngeburu2 just pray for the best. Untungnya sekitar 3bln full dirumah aku lolos iview dan berhasil #kaburajadulu walopun cuma pindah kota wkwk,Walah kampungku juga gini makanya kmrn waktu masih ng stress gila di rumah Padahal ortu aku santai ajaa ga ngeburu just pray for the best Untungnya sekitar bln full dirumah aku lolos iview dan berhasil  walopun cuma pindah kota wkwk,walah kampungku juga gini makanya kmrn waktu masih ng stress gila di rumah padahal ortu aku santai ajaa ga ngeburu just pray for the best untungnya sekitar bln full dirumah aku lolos iview dan berhasil  walopun cuma pindah kota wkwk,walah kampungku juga begini makanya kemarin waktu masih ng stres gila di rumah padahal orang tua aku santai saja tidak ngeburu just pray for the best untungnya sekitar bulan full dirumah aku lolos iview dan berhasil walopun cuma pindah kota wkwk,"['walah', 'kampungku', 'juga', 'begini', 'makanya', 'kemarin', 'waktu', 'masih', 'ng', 'stres', 'gila', 'di', 'rumah', 'padahal', 'orang', 'tua', 'aku', 'santai', 'saja', 'tidak', 'ngeburu', 'just', 'pray', 'for', 'the', 'best', 'untungnya', 'sekitar', 'bulan', 'full', 'dirumah', 'aku', 'lolos', 'iview', 'dan', 'berhasil', 'walopun', 'cuma', 'pindah', 'kota', 'wkwk']","['walah', 'kampungku', 'kemarin', 'ng', 'stres', 'gila', 'rumah', 'orang', 'tua', 'santai', 'ngeburu', 'just', 'pray', 'for', 'the', 'best', 'untungnya', 'full', 'dirumah', 'lolos', 'iview', 'berhasil', 'walopun', 'pindah', 'kota', 'wkwk']",walah kampung kemarin ng stres gila rumah orang tua santai ngeburu just pray for the best untung full rumah lolos iview hasil walopun pindah kota wkwk,True,Negatif,0
2025-06-16,04:50:54,AKU GEMETERAN..... VISA AKU AKHIRNYA DI ACC DAN UDAH JADI I'M FINALLY GOING TO GERMANY Y'ALL SUMPAH MAU NANGIS BANGET AKHIRNYA YA ALLAHHHHHH #KABURAJADULU IS REAL https://t.co/U1Jbh53Iqc,AKU GEMETERAN VISA AKU AKHIRNYA DI ACC DAN UDAH JADI IM FINALLY GOING TO GERMANY YALL SUMPAH MAU NANGIS BANGET AKHIRNYA YA ALLAHHHHHH  IS REAL,aku gemeteran visa aku akhirnya di acc dan udah jadi im finally going to germany yall sumpah mau nangis banget akhirnya ya allahhhhhh  is real,aku gemeteran visa aku akhirnya di acc dan sudah jadi im finally going tapi germany yall sumpah mau menangis banget akhirnya ya allahhhhhh is real,"['aku', 'gemeteran', 'visa', 'aku', 'akhirnya', 'di', 'acc', 'dan', 'sudah', 'jadi', 'im', 'finally', 'going', 'tapi', 'germany', 'yall', 'sumpah', 'mau', 'menangis', 'banget', 'akhirnya', 'ya', 'allahhhhhh', 'is', 'real']","['gemeteran', 'visa', 'acc', 'im', 'finally', 'going', 'germany', 'yall', 'sumpah', 'menangis', 'banget', 'ya', 'allahhhhhh', 'is', 'real']",gemeteran visa acc im finally going germany yall sumpah menang banget ya allahhhhhh is real,True,Positif,1
2025-06-16,04:50:32,@luffyawn ALHAMDULILLAH BANGET BY #KABURAJADULU IS REAL,ALHAMDULILLAH BANGET BY  IS REAL,alhamdulillah banget by  is real,alhamdulillah banget by is real,"['alhamdulillah', 'banget', 'by', 'is', 'real']","['alhamdulillah', 'banget', 'by', 'is', 'real']",alhamdulillah banget by is real,True,Positif,1
2025-06-16,04:49:12,Berani melangkah ke luar bukan berarti lupa. Kontribusi untuk tanah air gak akan pudar. Suara kecil dari #DiasporaGlobal tetap nyaring meski dari jauh. Kami tetap bersuara demi esok yang lebih baik. #KangenKampungHalaman #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,Berani melangkah ke luar bukan berarti lupa Kontribusi untuk tanah air gak akan pudar Suara kecil dari  tetap nyaring meski dari jauh Kami tetap bersuara demi esok yang lebih baik,berani melangkah ke luar bukan berarti lupa kontribusi untuk tanah air gak akan pudar suara kecil dari  tetap nyaring meski dari jauh kami tetap bersuara demi esok yang lebih baik,berani melangkah ke luar bukan berarti lupa kontribusi untuk tanah air tidak akan pudar suara kecil dari tetap nyaring meski dari jauh kami tetap bersuara demi esok yang lebih baik,"['berani', 'melangkah', 'ke', 'luar', 'bukan', 'berarti', 'lupa', 'kontribusi', 'untuk', 'tanah', 'air', 'tidak', 'akan', 'pudar', 'suara', 'kecil', 'dari', 'tetap', 'nyaring', 'meski', 'dari', 'jauh', 'kami', 'tetap', 'bersuara', 'demi', 'esok', 'yang', 'lebih', 'baik']","['berani', 'melangkah', 'lupa', 'kontribusi', 'tanah', 'air', 'pudar', 'suara', 'nyaring', 'bersuara', 'esok']",berani lang lupa kontribusi tanah air pudar suara nyaring suara esok,True,Negatif,0
2025-06-16,04:29:00,@tanyarlfes Tagar #kaburajadulu muncul karena banyak orang ngerasa kecewa sama kondisi negara tapi ada juga yang nganggap itu cuma bentuk curhat dan bukan solusi nyata.,Tagar  muncul karena banyak orang ngerasa kecewa sama kondisi negara tapi ada juga yang nganggap itu cuma bentuk curhat dan bukan solusi nyata,tagar  muncul karena banyak orang ngerasa kecewa sama kondisi negara tapi ada juga yang nganggap itu cuma bentuk curhat dan bukan solusi nyata,tagar muncul karena banyak orang merasa kecewa sama kondisi negara tapi ada juga yang nganggap itu cuma bentuk curhat dan bukan solusi nyata,"['tagar', 'muncul', 'karena', 'banyak', 'orang', 'merasa', 'kecewa', 'sama', 'kondisi', 'negara', 'tapi', 'ada', 'juga', 'yang', 'nganggap', 'itu', 'cuma', 'bentuk', 'curhat', 'dan', 'bukan', 'solusi', 'nyata']","['tagar', 'muncul', 'orang', 'kecewa', 'kondisi', 'negara', 'nganggap', 'bentuk', 'curhat', 'solusi', 'nyata']",tagar muncul orang kecewa kondisi negara nganggap bentuk curhat solusi nyata,True,Positif,1
2025-06-16,04:20:10,@helloandrian_ @profesor_saham Hahaha info #kaburajadulu bang?,Hahaha info  bang,hahaha info  bang,hahaha info abang,"['hahaha', 'info', 'abang']","['hahaha', 'info', 'abang']",hahaha info abang,True,Negatif,0
2025-06-16,04:10:51,Orang yang menampung pak prabowo ketika beliau #KaburAjaDulu setelah kerusuhan 1998.,Orang yang menampung pak prabowo ketika beliau  setelah kerusuhan ,orang yang menampung pak prabowo ketika beliau  setelah kerusuhan ,orang yang menampung pak prabowo ketika beliau setelah kerusuhan,"['orang', 'yang', 'menampung', 'pak', 'prabowo', 'ketika', 'beliau', 'setelah', 'kerusuhan']","['orang', 'menampung', 'prabowo', 'beliau', 'kerusuhan']",orang tampung prabowo beliau rusuh,True,Negatif,0
2025-06-16,04:09:09,@arorossy @Ai_SeeU udahlah kamu pindah aja ke laut langsung hashtag #kaburajadulu,udahlah kamu pindah aja ke laut langsung hashtag,udahlah kamu pindah aja ke laut langsung hashtag,sudahlah kamu pindah saja ke laut langsung hashtag,"['sudahlah', 'kamu', 'pindah', 'saja', 'ke', 'laut', 'langsung', 'hashtag']","['pindah', 'laut', 'langsung', 'hashtag']",pindah laut langsung hashtag,True,Positif,1
2025-06-16,03:57:57,@unmagnetism Definisi #kaburajadulu dibiayai negara ala Korut,Definisi  dibiayai negara ala Korut,definisi  dibiayai negara ala korut,definisi dibiayai negara ala korut,"['definisi', 'dibiayai', 'negara', 'ala', 'korut']","['definisi', 'dibiayai', 'negara', 'ala', 'korut']",definisi biaya negara ala korut,True,Positif,1
2025-06-16,03:54:58,@aqillaland Dah lulus tapi ga semahal ini. Rata-rata juga ditembak 10 juta tanpa SPI kalau jalur SBMPTN pun jalur mandiri paling 125 juta diminta Universitas Akreditasi A + FK Akreditasi A dan diakui ijazahnya di Malaysia ga perlu penyetaraan. Modal minimal untuk #kaburajadulu,Dah lulus tapi ga semahal ini Ratarata juga ditembak  juta tanpa SPI kalau jalur SBMPTN pun jalur mandiri paling  juta diminta Universitas Akreditasi A  FK Akreditasi A dan diakui ijazahnya di Malaysia ga perlu penyetaraan Modal minimal untuk,dah lulus tapi ga semahal ini ratarata juga ditembak  juta tanpa spi kalau jalur sbmptn pun jalur mandiri paling  juta diminta universitas akreditasi a  fk akreditasi a dan diakui ijazahnya di malaysia ga perlu penyetaraan modal minimal untuk,sudah lulus tapi tidak semahal ini ratarata juga ditembak juta tanpa spi kalau jalur sbmptn pun jalur mandiri paling juta diminta universitas akreditasi a fk akreditasi a dan diakui ijazahnya di malaysia tidak perlu penyetaraan modal minimal untuk,"['sudah', 'lulus', 'tapi', 'tidak', 'semahal', 'ini', 'ratarata', 'juga', 'ditembak', 'juta', 'tanpa', 'spi', 'kalau', 'jalur', 'sbmptn', 'pun', 'jalur', 'mandiri', 'paling', 'juta', 'diminta', 'universitas', 'akreditasi', 'a', 'fk', 'akreditasi', 'a', 'dan', 'diakui', 'ijazahnya', 'di', 'malaysia', 'tidak', 'perlu', 'penyetaraan', 'modal', 'minimal', 'untuk']","['lulus', 'semahal', 'ratarata', 'ditembak', 'juta', 'spi', 'jalur', 'sbmptn', 'jalur', 'mandiri', 'juta', 'universitas', 'akreditasi', 'a', 'fk', 'akreditasi', 'a', 'diakui', 'ijazahnya', 'malaysia', 'penyetaraan', 'modal', 'minimal']",lulus mahal ratarata tembak juta spi jalur sbmptn jalur mandiri juta universitas akreditasi a fk akreditasi a aku ijazah malaysia tara modal minimal,True,Negatif,0
2025-06-16,00:05:39,Peduli nasib sendiri #kaburAjaDulu (jika mampu),Peduli nasib sendiri  jika mampu,peduli nasib sendiri  jika mampu,peduli nasib sendiri jika mampu,"['peduli', 'nasib', 'sendiri', 'jika', 'mampu']","['peduli', 'nasib']",peduli nasib,True,Negatif,0
2025-06-15,23:49:15,ini baru namanya #KaburAjaDulu ,ini baru namanya,ini baru namanya,ini baru namanya,"['ini', 'baru', 'namanya']",['namanya'],nama,True,Negatif,0
2025-06-15,22:05:38,@sbmptnfess jurusan pendidikan padahal gaji jadi guru ga balik modal (kalau di indo) (mungkin bakal #kaburajadulu ) univ top kaltim sekian... https://t.co/oL2OwQGB3w,jurusan pendidikan padahal gaji jadi guru ga balik modal kalau di indo mungkin bakal   univ top kaltim sekian,jurusan pendidikan padahal gaji jadi guru ga balik modal kalau di indo mungkin bakal   univ top kaltim sekian,jurusan pendidikan padahal gaji jadi guru tidak balik modal kalau di indonesia mungkin bakal universitas top kaltim sekian,"['jurusan', 'pendidikan', 'padahal', 'gaji', 'jadi', 'guru', 'tidak', 'balik', 'modal', 'kalau', 'di', 'indonesia', 'mungkin', 'bakal', 'universitas', 'top', 'kaltim', 'sekian']","['jurusan', 'pendidikan', 'gaji', 'guru', 'modal', 'indonesia', 'universitas', 'top', 'kaltim', 'sekian']",jurus didik gaji guru modal indonesia universitas top kaltim sekian,True,Positif,1
2025-06-15,21:03:55,Bejir temen2 gw pada mau kaburajadulu,Bejir temen gw pada mau kaburajadulu,bejir temen gw pada mau kaburajadulu,bejir teman gue pada mau kaburajadulu,"['bejir', 'teman', 'gue', 'pada', 'mau', 'kaburajadulu']","['bejir', 'teman', 'gue', 'kaburajadulu']",bejir teman gue kaburajadulu,True,Negatif,0
